split,method,metric,mean,ci95,n
novel_obstacle_shift,safety_filter_distillation,boundary_f1,0.852487,0.012214,10
novel_obstacle_shift,safety_filter_distillation,deployed_violation,0.526563,0.014231,10
novel_obstacle_shift,safety_filter_distillation,filter_dependence,0.317906,0.004618,10
novel_obstacle_shift,safety_filter_distillation,intervention_rate,0.947917,0.011079,10
novel_obstacle_shift,safety_filter_distillation,intervention_severity,0.133478,0.001375,10
novel_obstacle_shift,safety_filter_distillation,mechanism_utility,-0.010567,0.007254,10
novel_obstacle_shift,safety_filter_distillation,recovery_success,0.363021,0.013700,10
novel_obstacle_shift,safety_filter_distillation,robust_utility,-0.217230,0.028651,10
novel_obstacle_shift,safety_filter_distillation,task_success,0.267709,0.025199,10
novel_obstacle_shift,safety_filter_distillation,transfer_violation,0.811458,0.013336,10
novel_obstacle_shift,safety_filter_distillation,unshielded_violation,0.877083,0.008081,10
novel_obstacle_shift,shielded_behavior_cloning,action_regret,0.629087,0.011781,10
novel_obstacle_shift,shielded_behavior_cloning,boundary_ece,0.176347,0.010925,10
novel_obstacle_shift,shielded_behavior_cloning,boundary_f1,0.786366,0.017475,10
novel_obstacle_shift,shielded_behavior_cloning,deployed_violation,0.682813,0.021759,10
novel_obstacle_shift,shielded_behavior_cloning,filter_dependence,0.342940,0.007698,10
novel_obstacle_shift,shielded_behavior_cloning,intervention_rate,0.800521,0.015523,10
novel_obstacle_shift,shielded_behavior_cloning,intervention_severity,0.119633,0.002350,10
novel_obstacle_shift,shielded_behavior_cloning,mechanism_utility,-0.047024,0.018651,10
novel_obstacle_shift,shielded_behavior_cloning,recovery_success,0.224479,0.019751,10
novel_obstacle_shift,shielded_behavior_cloning,robust_utility,-0.427019,0.036325,10
novel_obstacle_shift,shielded_behavior_cloning,task_success,0.162500,0.021989,10
novel_obstacle_shift,shielded_behavior_cloning,transfer_violation,0.869271,0.012863,10
novel_obstacle_shift,shielded_behavior_cloning,unshielded_violation,0.881771,0.014441,10
novel_obstacle_shift,unfiltered_policy,action_regret,0.678646,0.002661,10
novel_obstacle_shift,unfiltered_policy,boundary_ece,0.581910,0.015767,10
novel_obstacle_shift,unfiltered_policy,boundary_f1,0.000000,0.000000,10
novel_obstacle_shift,unfiltered_policy,deployed_violation,0.901042,0.007609,10
novel_obstacle_shift,unfiltered_policy,filter_dependence,0.000000,0.000000,10
novel_obstacle_shift,unfiltered_policy,intervention_rate,0.000000,0.000000,10
novel_obstacle_shift,unfiltered_policy,intervention_severity,0.000000,0.000000,10
novel_obstacle_shift,unfiltered_policy,mechanism_utility,0.045990,0.015984,10
novel_obstacle_shift,unfiltered_policy,recovery_success,0.000000,0.000000,10
novel_obstacle_shift,unfiltered_policy,robust_utility,-0.582750,0.008270,10
novel_obstacle_shift,unfiltered_policy,task_success,0.048438,0.007146,10
novel_obstacle_shift,unfiltered_policy,transfer_violation,0.931250,0.010521,10
novel_obstacle_shift,unfiltered_policy,unshielded_violation,0.906771,0.014312,10
