seed,split,method,task_success,deployed_violation,unshielded_violation,intervention_rate,intervention_severity,filter_dependence,boundary_f1,boundary_ece,transfer_violation,recovery_success,robust_utility,mechanism_utility,action_regret
3,novel_obstacle_shift,cbf_safety_filter,0.411458,0.333333,0.901042,0.989583,0.258161,0.864115,0.863095,0.198537,0.885417,0.567708,-0.095632,-0.272510,0.569338
3,novel_obstacle_shift,conformal_uncertainty_shield,0.395833,0.354167,0.901042,1.000000,0.312432,0.900281,0.863905,0.235271,0.921875,0.552083,-0.147016,-0.307784,0.588438
3,novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,0.255208,0.494792,0.869792,0.953125,0.146729,0.246750,0.832827,0.088652,0.734375,0.380208,-0.197554,0.045111,0.520113
3,novel_obstacle_shift,geometric_projection_filter,0.197917,0.546875,0.885417,0.776042,0.159705,0.594073,0.786441,0.216457,0.927083,0.328125,-0.369016,-0.163519,0.633052
3,novel_obstacle_shift,lagrangian_safe_rl,0.203125,0.635417,0.890625,0.812500,0.105484,0.316969,0.788079,0.214145,0.833333,0.255208,-0.345470,-0.030284,0.597332
3,novel_obstacle_shift,oracle_boundary_teacher,0.510417,0.135417,0.854167,0.994792,0.088781,0.166125,0.860534,0.033380,0.598958,0.718750,0.329807,0.161345,0.306766
3,novel_obstacle_shift,recovery_policy_shield,0.458333,0.401042,0.901042,0.932292,0.187991,0.641333,0.843077,0.107526,0.875000,0.489583,-0.021063,-0.173393,0.515465
3,novel_obstacle_shift,robust_mpc_shield,0.552083,0.239583,0.869792,0.979167,0.238503,0.819375,0.862275,0.172031,0.921875,0.635417,0.124730,-0.225377,0.493106
3,novel_obstacle_shift,safety_filter_distillation,0.255208,0.494792,0.885417,0.953125,0.134058,0.319500,0.857143,0.117289,0.807292,0.390625,-0.210562,-0.017576,0.540162
3,novel_obstacle_shift,shielded_behavior_cloning,0.130208,0.677083,0.854167,0.817708,0.122203,0.347396,0.772277,0.159247,0.875000,0.223958,-0.458358,-0.023723,0.634709
3,novel_obstacle_shift,unfiltered_policy,0.046875,0.906250,0.875000,0.000000,0.000000,0.000000,0.000000,0.564489,0.916667,0.000000,-0.587650,0.081938,0.680625
4,actuator_lag_shift,action_clipping_filter,0.109375,0.625000,0.885417,0.942708,0.241690,0.761010,0.862275,0.186191,0.932292,0.302083,-0.567146,-0.246337,0.713750
4,actuator_lag_shift,adversarial_safety_critic,0.156250,0.661458,0.880208,0.666667,0.109329,0.274771,0.718861,0.306241,0.822917,0.223958,-0.402475,-0.003679,0.607468
4,actuator_lag_shift,boundary_learning_filter_v4,0.187500,0.619792,0.859375,0.937500,0.142339,0.307891,0.858859,0.143711,0.776042,0.260417,-0.358456,0.015650,0.587801
4,actuator_lag_shift,cbf_safety_filter,0.453125,0.302083,0.880208,0.984375,0.266203,0.869500,0.883041,0.195401,0.921875,0.578125,-0.036302,-0.264322,0.553098
4,actuator_lag_shift,conformal_uncertainty_shield,0.416667,0.348958,0.890625,0.968750,0.303568,0.882094,0.873156,0.320855,0.921875,0.541667,-0.116046,-0.288445,0.578827
4,actuator_lag_shift,counterfactual_boundary_learning_filter_v5,0.307292,0.598958,0.895833,0.911458,0.146616,0.240333,0.859756,0.134295,0.703125,0.312500,-0.208243,0.028498,0.542239
4,actuator_lag_shift,geometric_projection_filter,0.234375,0.604167,0.916667,0.760417,0.164200,0.585104,0.775920,0.249605,0.906250,0.348958,-0.367065,-0.187267,0.643827
4,actuator_lag_shift,lagrangian_safe_rl,0.187500,0.682292,0.895833,0.755208,0.105269,0.298813,0.785235,0.232548,0.838542,0.218750,-0.387504,-0.032253,0.613239
4,actuator_lag_shift,oracle_boundary_teacher,0.479167,0.218750,0.875000,1.000000,0.097615,0.169031,0.886957,0.050375,0.604167,0.656250,0.241827,0.132856,0.341621
4,actuator_lag_shift,recovery_policy_shield,0.473958,0.453125,0.911458,0.921875,0.192004,0.639406,0.848485,0.159392,0.854167,0.463542,-0.038588,-0.179011,0.529498
4,actuator_lag_shift,robust_mpc_shield,0.510417,0.312500,0.932292,0.989583,0.249304,0.835781,0.880466,0.185092,0.921875,0.619792,0.029317,-0.299121,0.528685
4,actuator_lag_shift,safety_filter_distillation,0.192708,0.588542,0.890625,0.947917,0.142007,0.319875,0.859701,0.146184,0.817708,0.312500,-0.336607,-0.031869,0.584138
4,actuator_lag_shift,shielded_behavior_cloning,0.218750,0.671875,0.906250,0.739583,0.115492,0.318646,0.759322,0.212994,0.869792,0.250000,-0.356030,-0.060570,0.610676
4,actuator_lag_shift,unfiltered_policy,0.020833,0.932292,0.947917,0.000000,0.000000,0.000000,0.000000,0.603339,0.932292,0.000000,-0.630962,0.002979,0.694167
4,combined_safety_stress,action_clipping_filter,0.109375,0.671875,0.968750,0.979167,0.255695,0.809833,0.921348,0.181530,0.958333,0.317708,-0.610504,-0.359430,0.737130
4,combined_safety_stress,adversarial_safety_critic,0.104167,0.682292,0.947917,0.875000,0.146690,0.370562,0.875000,0.289222,0.901042,0.286458,-0.499247,-0.138607,0.642772
4,combined_safety_stress,boundary_learning_filter_v4,0.125000,0.619792,0.927083,0.973958,0.152306,0.328854,0.929577,0.138419,0.854167,0.317708,-0.430010,-0.086308,0.604611
4,combined_safety_stress,cbf_safety_filter,0.312500,0.421875,0.942708,0.994792,0.280286,0.899854,0.930362,0.196092,0.973958,0.520833,-0.267153,-0.362870,0.625734
4,combined_safety_stress,conformal_uncertainty_shield,0.250000,0.406250,0.942708,0.994792,0.332663,0.928573,0.930362,0.289217,0.942708,0.541667,-0.341870,-0.374532,0.641308
4,combined_safety_stress,counterfactual_boundary_learning_filter_v5,0.182292,0.588542,0.947917,0.994792,0.166971,0.268479,0.935933,0.114751,0.833333,0.364583,-0.342153,-0.079034,0.570947
4,combined_safety_stress,geometric_projection_filter,0.177083,0.588542,0.958333,0.906250,0.198025,0.714937,0.888889,0.267176,0.968750,0.385417,-0.451959,-0.302026,0.671954
4,combined_safety_stress,lagrangian_safe_rl,0.135417,0.692708,0.942708,0.885417,0.126875,0.358094,0.881657,0.222876,0.937500,0.255208,-0.465877,-0.135928,0.637992
4,combined_safety_stress,oracle_boundary_teacher,0.421875,0.187500,0.927083,1.000000,0.101886,0.173250,0.933333,0.028453,0.682292,0.739583,0.200353,0.054817,0.344355
4,combined_safety_stress,recovery_policy_shield,0.307292,0.453125,0.932292,0.984375,0.208686,0.703000,0.935574,0.180920,0.916667,0.479167,-0.228074,-0.248252,0.573465
4,combined_safety_stress,robust_mpc_shield,0.406250,0.302083,0.963542,1.000000,0.262457,0.866250,0.933333,0.164827,0.953125,0.661458,-0.081476,-0.355130,0.552209
4,combined_safety_stress,safety_filter_distillation,0.109375,0.625000,0.932292,1.000000,0.154839,0.346500,0.933333,0.141157,0.880208,0.328125,-0.454629,-0.107298,0.617976
4,combined_safety_stress,shielded_behavior_cloning,0.093750,0.786458,0.932292,0.916667,0.147581,0.405854,0.895349,0.208460,0.937500,0.182292,-0.583994,-0.151014,0.688584
4,combined_safety_stress,unfiltered_policy,0.026042,0.942708,0.953125,0.000000,0.000000,0.000000,0.000000,0.689983,0.947917,0.000000,-0.632162,-0.007146,0.696458
4,constraint_shift,action_clipping_filter,0.156250,0.635417,0.895833,0.895833,0.220705,0.716667,0.830189,0.175726,0.885417,0.260417,-0.510453,-0.221880,0.698610
4,constraint_shift,adversarial_safety_critic,0.151042,0.635417,0.880208,0.635417,0.097181,0.258271,0.679104,0.281827,0.776042,0.234375,-0.384618,0.019491,0.596010
4,constraint_shift,boundary_learning_filter_v4,0.286458,0.494792,0.875000,0.890625,0.126428,0.292031,0.851735,0.109380,0.739583,0.411458,-0.169677,0.025833,0.523242
4,constraint_shift,cbf_safety_filter,0.442708,0.302083,0.895833,0.979167,0.249510,0.854323,0.856287,0.191033,0.890625,0.593750,-0.039208,-0.261981,0.550356
4,constraint_shift,conformal_uncertainty_shield,0.369792,0.369792,0.854167,0.958333,0.289979,0.861380,0.842424,0.285819,0.859375,0.484375,-0.169520,-0.224652,0.589937
4,constraint_shift,counterfactual_boundary_learning_filter_v5,0.328125,0.458333,0.822917,0.953125,0.143230,0.247188,0.838906,0.112933,0.734375,0.375000,-0.098368,0.095145,0.493286
4,constraint_shift,geometric_projection_filter,0.239583,0.479167,0.890625,0.776042,0.158141,0.590229,0.766102,0.236421,0.906250,0.416667,-0.282061,-0.157777,0.602310
4,constraint_shift,lagrangian_safe_rl,0.218750,0.635417,0.864583,0.739583,0.095041,0.288313,0.750000,0.218546,0.817708,0.229167,-0.320621,0.013199,0.588888
4,constraint_shift,oracle_boundary_teacher,0.484375,0.151042,0.817708,0.994792,0.088158,0.166406,0.866469,0.079205,0.583333,0.671875,0.293193,0.201492,0.316895
4,constraint_shift,recovery_policy_shield,0.458333,0.354167,0.848958,0.895833,0.175971,0.616667,0.830189,0.129855,0.822917,0.505208,0.016909,-0.092876,0.495342
4,constraint_shift,robust_mpc_shield,0.515625,0.244792,0.875000,0.963542,0.231842,0.803906,0.845921,0.142530,0.885417,0.625000,0.088822,-0.213625,0.499009
4,constraint_shift,safety_filter_distillation,0.255208,0.541667,0.854167,0.921875,0.126995,0.307687,0.829721,0.156181,0.755208,0.338542,-0.235756,0.033474,0.552473
4,constraint_shift,shielded_behavior_cloning,0.135417,0.682292,0.890625,0.713542,0.104502,0.309542,0.784452,0.206582,0.828125,0.223958,-0.443617,-0.028973,0.627605
4,constraint_shift,unfiltered_policy,0.083333,0.880208,0.901042,0.000000,0.000000,0.000000,0.000000,0.567672,0.906250,0.000000,-0.533587,0.060583,0.665000
4,contact_mode_shift,action_clipping_filter,0.166667,0.572917,0.901042,0.932292,0.229140,0.753396,0.869301,0.172620,0.921875,0.359375,-0.470005,-0.250783,0.682453
4,contact_mode_shift,adversarial_safety_critic,0.166667,0.708333,0.869792,0.713542,0.111082,0.291271,0.724739,0.286085,0.822917,0.192708,-0.425106,-0.000874,0.622681
4,contact_mode_shift,boundary_learning_filter_v4,0.208333,0.578125,0.854167,0.916667,0.133407,0.298958,0.834356,0.138379,0.770833,0.286458,-0.306297,0.029172,0.567622
4,contact_mode_shift,cbf_safety_filter,0.421875,0.307292,0.906250,0.979167,0.258478,0.863135,0.881657,0.172150,0.947917,0.598958,-0.068341,-0.295135,0.558861
4,contact_mode_shift,conformal_uncertainty_shield,0.348958,0.333333,0.895833,0.973958,0.301623,0.885630,0.878338,0.280411,0.901042,0.562500,-0.176201,-0.289153,0.587443
4,contact_mode_shift,counterfactual_boundary_learning_filter_v5,0.182292,0.531250,0.859375,0.958333,0.149030,0.251271,0.868263,0.073238,0.770833,0.328125,-0.297381,0.039873,0.547320
4,contact_mode_shift,geometric_projection_filter,0.177083,0.578125,0.875000,0.822917,0.172188,0.632510,0.811688,0.203478,0.927083,0.322917,-0.421503,-0.170905,0.654078
4,contact_mode_shift,lagrangian_safe_rl,0.125000,0.656250,0.869792,0.770833,0.102060,0.304063,0.791946,0.192177,0.838542,0.244792,-0.435685,-0.007893,0.617458
4,contact_mode_shift,oracle_boundary_teacher,0.484375,0.145833,0.833333,1.000000,0.090901,0.168187,0.877193,0.045054,0.661458,0.687500,0.295334,0.161408,0.315936
4,contact_mode_shift,recovery_policy_shield,0.442708,0.343750,0.890625,0.932292,0.187844,0.645958,0.857143,0.156182,0.848958,0.541667,-0.001904,-0.155288,0.500785
4,contact_mode_shift,robust_mpc_shield,0.572917,0.239583,0.916667,0.989583,0.243852,0.831563,0.870588,0.162920,0.906250,0.677083,0.142257,-0.272618,0.491364
4,contact_mode_shift,safety_filter_distillation,0.229167,0.557292,0.885417,0.947917,0.134625,0.318750,0.855422,0.135522,0.838542,0.322917,-0.276901,-0.029312,0.565382
4,contact_mode_shift,shielded_behavior_cloning,0.140625,0.692708,0.911458,0.807292,0.121738,0.351948,0.839344,0.205538,0.864583,0.234375,-0.458243,-0.079737,0.638088
4,contact_mode_shift,unfiltered_policy,0.036458,0.916667,0.880208,0.000000,0.000000,0.000000,0.000000,0.598112,0.901042,0.000000,-0.604975,0.080875,0.686042
4,human_motion_shift,action_clipping_filter,0.161458,0.520833,0.854167,0.942708,0.231722,0.739510,0.807571,0.140187,0.875000,0.364583,-0.440485,-0.183768,0.665626
4,human_motion_shift,adversarial_safety_critic,0.302083,0.604167,0.838542,0.671875,0.105009,0.272250,0.716981,0.203346,0.786458,0.229167,-0.214063,0.055443,0.558888
4,human_motion_shift,boundary_learning_filter_v4,0.286458,0.500000,0.791667,0.864583,0.123351,0.278542,0.807947,0.118227,0.713542,0.322917,-0.169388,0.122304,0.522736
4,human_motion_shift,cbf_safety_filter,0.442708,0.364583,0.859375,0.947917,0.241243,0.813198,0.811321,0.155382,0.880208,0.500000,-0.068078,-0.207874,0.563932
4,human_motion_shift,conformal_uncertainty_shield,0.463542,0.322917,0.843750,0.994792,0.305656,0.881589,0.831804,0.223983,0.833333,0.520833,-0.051736,-0.213467,0.561434
4,human_motion_shift,counterfactual_boundary_learning_filter_v5,0.333333,0.432292,0.828125,0.921875,0.139665,0.235813,0.805112,0.058766,0.645833,0.401042,-0.073260,0.122260,0.481904
4,human_motion_shift,geometric_projection_filter,0.203125,0.640625,0.859375,0.630208,0.129239,0.474490,0.684825,0.198784,0.890625,0.234375,-0.390196,-0.080115,0.642177
4,human_motion_shift,lagrangian_safe_rl,0.250000,0.614583,0.854167,0.640625,0.083171,0.244125,0.656371,0.171764,0.796875,0.265625,-0.262991,0.049503,0.568532
4,human_motion_shift,oracle_boundary_teacher,0.572917,0.130208,0.786458,1.000000,0.089027,0.164250,0.829268,0.055828,0.567708,0.656250,0.397897,0.240475,0.292418
4,human_motion_shift,recovery_policy_shield,0.468750,0.395833,0.838542,0.906250,0.180725,0.611656,0.793548,0.103477,0.776042,0.432292,0.000985,-0.068649,0.506846
4,human_motion_shift,robust_mpc_shield,0.604167,0.244792,0.885417,0.979167,0.233885,0.802500,0.814815,0.158640,0.880208,0.640625,0.179888,-0.220603,0.481499
4,human_motion_shift,safety_filter_distillation,0.307292,0.515625,0.833333,0.942708,0.131688,0.309562,0.807571,0.089174,0.723958,0.328125,-0.167298,0.063949,0.534793
4,human_motion_shift,shielded_behavior_cloning,0.260417,0.619792,0.843750,0.744792,0.110233,0.313854,0.738351,0.164166,0.796875,0.234375,-0.277682,0.029081,0.584154
4,human_motion_shift,unfiltered_policy,0.093750,0.854167,0.828125,0.000000,0.000000,0.000000,0.000000,0.522190,0.833333,0.000000,-0.506400,0.156417,0.654583
4,low_signal_high_risk_shift,action_clipping_filter,0.078125,0.682292,0.953125,0.973958,0.254596,0.804010,0.915254,0.189393,0.958333,0.291667,-0.647852,-0.342438,0.745817
4,low_signal_high_risk_shift,adversarial_safety_critic,0.151042,0.656250,0.937500,0.875000,0.145334,0.373312,0.901493,0.280283,0.906250,0.286458,-0.434590,-0.128709,0.625149
4,low_signal_high_risk_shift,boundary_learning_filter_v4,0.145833,0.635417,0.916667,0.989583,0.150567,0.332682,0.924370,0.150012,0.880208,0.307292,-0.418633,-0.084829,0.605591
4,low_signal_high_risk_shift,cbf_safety_filter,0.348958,0.369792,0.953125,1.000000,0.276317,0.903281,0.930362,0.214139,0.953125,0.583333,-0.196189,-0.365095,0.601472
4,low_signal_high_risk_shift,conformal_uncertainty_shield,0.265625,0.442708,0.947917,1.000000,0.333784,0.932109,0.930362,0.273693,0.942708,0.515625,-0.349786,-0.382096,0.650476
4,low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,0.203125,0.552083,0.932292,1.000000,0.164267,0.269063,0.930362,0.144058,0.822917,0.406250,-0.296975,-0.058376,0.554697
4,low_signal_high_risk_shift,geometric_projection_filter,0.177083,0.588542,0.932292,0.947917,0.205892,0.746542,0.905444,0.263699,0.973958,0.343750,-0.460526,-0.290545,0.677162
4,low_signal_high_risk_shift,lagrangian_safe_rl,0.052083,0.776042,0.937500,0.911458,0.125148,0.367063,0.883041,0.248576,0.916667,0.187500,-0.605765,-0.131708,0.682091
4,low_signal_high_risk_shift,oracle_boundary_teacher,0.380208,0.244792,0.906250,1.000000,0.099223,0.172969,0.930362,0.036204,0.692708,0.661458,0.122015,0.070487,0.370508
4,low_signal_high_risk_shift,recovery_policy_shield,0.343750,0.421875,0.958333,0.968750,0.204915,0.689125,0.917847,0.148495,0.885417,0.536458,-0.166871,-0.257420,0.553830
4,low_signal_high_risk_shift,robust_mpc_shield,0.458333,0.322917,0.937500,1.000000,0.258828,0.864844,0.930362,0.179358,0.947917,0.614583,-0.039548,-0.325923,0.547637
4,low_signal_high_risk_shift,safety_filter_distillation,0.135417,0.630208,0.963542,0.984375,0.148530,0.340312,0.921348,0.162893,0.901042,0.338542,-0.427987,-0.140954,0.612556
4,low_signal_high_risk_shift,shielded_behavior_cloning,0.083333,0.750000,0.942708,0.937500,0.147203,0.414719,0.904899,0.235516,0.911458,0.213542,-0.573388,-0.155793,0.679996
4,low_signal_high_risk_shift,unfiltered_policy,0.020833,0.937500,0.932292,0.000000,0.000000,0.000000,0.000000,0.692659,1.000000,0.000000,-0.634250,-0.001875,0.695833
4,nominal_safety,action_clipping_filter,0.213542,0.572917,0.854167,0.911458,0.216701,0.711292,0.790850,0.156345,0.854167,0.291667,-0.409650,-0.164953,0.665786
4,nominal_safety,adversarial_safety_critic,0.302083,0.677083,0.812500,0.432292,0.064389,0.170958,0.514019,0.287902,0.703125,0.145833,-0.228179,0.148862,0.562755
4,nominal_safety,boundary_learning_filter_v4,0.312500,0.552083,0.776042,0.770833,0.105192,0.244635,0.731183,0.107029,0.651042,0.250000,-0.163390,0.171403,0.526857
4,nominal_safety,cbf_safety_filter,0.505208,0.375000,0.843750,0.848958,0.208163,0.721646,0.755102,0.185766,0.822917,0.473958,0.017638,-0.134453,0.537825
4,nominal_safety,conformal_uncertainty_shield,0.515625,0.322917,0.843750,0.916667,0.264149,0.802776,0.775244,0.268966,0.807292,0.526042,0.029701,-0.167865,0.534088
4,nominal_safety,counterfactual_boundary_learning_filter_v5,0.458333,0.473958,0.776042,0.750000,0.109178,0.192063,0.749091,0.101554,0.630208,0.333333,0.046960,0.202072,0.459500
4,nominal_safety,geometric_projection_filter,0.333333,0.583333,0.833333,0.598958,0.119845,0.447583,0.658537,0.215229,0.843750,0.250000,-0.211586,-0.023973,0.592882
4,nominal_safety,lagrangian_safe_rl,0.270833,0.661458,0.791667,0.505208,0.062842,0.193156,0.596491,0.223577,0.708333,0.140625,-0.255054,0.159958,0.569590
4,nominal_safety,oracle_boundary_teacher,0.661458,0.109375,0.744792,0.921875,0.075095,0.150469,0.792208,0.045882,0.479167,0.645833,0.509191,0.318889,0.263882
4,nominal_safety,recovery_policy_shield,0.526042,0.447917,0.848958,0.770833,0.146752,0.516073,0.724014,0.156706,0.692708,0.411458,0.056086,-0.013259,0.494469
4,nominal_safety,robust_mpc_shield,0.708333,0.260417,0.859375,0.911458,0.208977,0.748594,0.810458,0.153659,0.822917,0.593750,0.295457,-0.151345,0.454714
4,nominal_safety,safety_filter_distillation,0.380208,0.510417,0.807292,0.812500,0.108246,0.267187,0.773519,0.153139,0.661458,0.307292,-0.073549,0.130347,0.509238
4,nominal_safety,shielded_behavior_cloning,0.296875,0.687500,0.812500,0.536458,0.077375,0.225208,0.623932,0.163387,0.755208,0.156250,-0.255646,0.109989,0.581978
4,nominal_safety,unfiltered_policy,0.218750,0.781250,0.817708,0.000000,0.000000,0.000000,0.000000,0.511124,0.854167,0.000000,-0.331375,0.165417,0.606250
4,novel_obstacle_shift,action_clipping_filter,0.156250,0.583333,0.901042,0.942708,0.231779,0.746229,0.823529,0.156411,0.916667,0.338542,-0.486665,-0.247691,0.687484
4,novel_obstacle_shift,adversarial_safety_critic,0.140625,0.614583,0.864583,0.750000,0.116094,0.307312,0.776224,0.228173,0.838542,0.260417,-0.397449,-0.004674,0.600716
4,novel_obstacle_shift,boundary_learning_filter_v4,0.177083,0.625000,0.885417,0.895833,0.129272,0.290026,0.821656,0.135025,0.765625,0.281250,-0.365161,0.001412,0.587055
4,novel_obstacle_shift,cbf_safety_filter,0.432292,0.286458,0.885417,0.953125,0.246331,0.825437,0.830769,0.179112,0.906250,0.598958,-0.033423,-0.244874,0.543400
4,novel_obstacle_shift,conformal_uncertainty_shield,0.453125,0.276042,0.869792,0.994792,0.308897,0.890682,0.852853,0.249977,0.901042,0.593750,-0.035646,-0.262464,0.550192
4,novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,0.244792,0.505208,0.812500,0.953125,0.145854,0.246750,0.843077,0.057678,0.723958,0.322917,-0.214626,0.105159,0.525372
4,novel_obstacle_shift,geometric_projection_filter,0.244792,0.536458,0.869792,0.729167,0.150863,0.554354,0.751773,0.213635,0.927083,0.359375,-0.303600,-0.130495,0.613986
