method,split,task,seed,episode,stress_level,task_success,deployment_violation,intervention_rate,control_distortion,recovery_success,unshielded_violation,unshielded_success,filter_dependence,transfer_violation,oracle_regret,unsafe_boundary,boundary_pred,nominal_risk,predicted_risk,learned_boundary
cbf_safety_filter,combined_safety_stress,fragile_object_pushing,6,29,1.00,0,1,1,0.27105846204633244,1,1,0,1,0,1.9039868908106417,1,0,0.6146609360821382,0.5653790219024226,0.1128699896305012
cbf_safety_filter,combined_safety_stress,fragile_object_pushing,6,30,1.00,1,0,1,0.3195841257130853,1,1,0,1,1,0.3949730400083987,1,1,0.5749123420535563,0.6536075012965188,0.11317107721082142
cbf_safety_filter,combined_safety_stress,fragile_object_pushing,6,31,1.00,0,0,1,0.3704385633123772,1,0,1,1,1,1.0135166454209323,1,1,0.6818346633281339,0.746070115113413,0.11401500851896221
cbf_safety_filter,combined_safety_stress,fragile_object_pushing,6,32,1.00,1,0,1,0.354728841941451,0,1,0,1,1,0.4109575720508708,1,1,0.5506425909096809,0.7175069853480927,0.1145348386448736
cbf_safety_filter,combined_safety_stress,fragile_object_pushing,6,33,1.00,1,0,1,0.2946828905302173,1,1,0,1,0,0.39228794061568617,1,0,0.6150436765656693,0.6083325282367587,0.11643915115407986
cbf_safety_filter,combined_safety_stress,fragile_object_pushing,6,34,1.00,0,1,0,0.0,0,1,0,0,1,1.6604652650480327,1,0,0.5100273769397934,0.5129514708413372,0.11555693475862046
cbf_safety_filter,combined_safety_stress,fragile_object_pushing,6,35,1.00,1,0,1,0.34615150264372474,1,0,0,1,1,0.28259643369274723,1,1,0.648327479980331,0.7019118229885905,0.11682248224686624
cbf_safety_filter,combined_safety_stress,fragile_object_pushing,6,36,1.00,1,0,1,0.31829144671096005,0,0,1,1,1,0.27712113152730156,1,1,0.6406373640848327,0.6512571758381092,0.11813771717364013
cbf_safety_filter,combined_safety_stress,fragile_object_pushing,6,37,1.00,0,1,0,0.0,1,0,1,0,1,1.5423025207917016,1,0,0.5407977303062496,0.46941635053586617,0.11820538855072284
cbf_safety_filter,combined_safety_stress,fragile_object_pushing,6,38,1.00,1,0,1,0.2838562592209474,1,1,0,1,1,0.385177991471887,1,0,0.5685801667692755,0.5886477440380862,0.11955588544303468
cbf_safety_filter,combined_safety_stress,fragile_object_pushing,6,39,1.00,1,0,1,0.37615911403575614,0,0,0,1,0,0.2979986623143275,1,1,0.7011062207842671,0.7564711164286475,0.11917082211086862
cbf_safety_filter,combined_safety_stress,fragile_object_pushing,6,40,1.00,1,0,1,0.35491402896949237,0,0,0,1,0,0.2879899458825107,1,1,0.5716247771207461,0.7178436890354406,0.120274574602027
cbf_safety_filter,combined_safety_stress,fragile_object_pushing,6,41,1.00,1,0,1,0.328596777647014,1,0,1,1,0,0.2815185828734432,1,1,0.5592761558389049,0.6699941411763891,0.1211500454104667
cbf_safety_filter,combined_safety_stress,fragile_object_pushing,6,42,1.00,0,0,1,0.36684018663034096,1,0,0,1,1,1.0129792845967658,1,1,0.6158369170335538,0.7395276120551654,0.12117986906679369
cbf_safety_filter,combined_safety_stress,fragile_object_pushing,6,43,1.00,1,0,1,0.2902991636553205,1,1,0,1,0,0.38949044852065495,1,0,0.5470750809310956,0.6003621157369463,0.12203114134719978
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,0,1.00,1,0,1,0.42029603071808114,0,1,0,1,0,0.4276991001981948,1,1,0.7620202519731156,0.8367200558510566,0.0
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,1,1.00,0,0,1,0.4630330094802388,1,1,0,1,0,1.1547442570342725,1,1,0.7859361625268304,0.9144236536004341,0.009118828302459626
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,2,1.00,0,1,1,0.34414918508867914,1,1,0,1,1,1.9200510870614416,1,1,0.688349346175684,0.6982712456157802,0.017714189401198756
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,3,1.00,0,1,1,0.38850629355256433,0,0,0,1,1,1.8146417716079393,1,1,0.8083756964546563,0.7789205337319351,0.025377688818239513
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,4,1.00,0,1,1,0.33679117022532873,1,0,1,1,1,1.7925799287866098,1,1,0.7166507142320194,0.6848930367733249,0.0325751339369453
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,5,1.00,1,0,1,0.4103187146267863,0,0,0,1,1,0.2976243946630167,1,1,0.7126294568668673,0.8185794811396114,0.03934279651746592
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,6,1.00,1,0,1,0.34865730767443415,0,1,0,1,1,0.3984434436005527,1,1,0.742646605302712,0.7064678321353348,0.04574342396358589
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,7,1.00,1,0,1,0.39262093958761685,1,1,0,1,1,0.4087501787424791,1,1,0.7592466955622974,0.7864017083411216,0.05118199925992678
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,8,1.00,1,0,1,0.3699321140813986,1,1,0,1,1,0.4060554302134165,1,1,0.7322431166203036,0.7451492983298156,0.05689851262038125
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,9,1.00,1,0,1,0.30141845875274165,0,1,0,1,1,0.3843957105920889,1,0,0.6419348398277169,0.6205790159140757,0.06182545350420125
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,10,1.00,1,0,1,0.377610469272696,1,0,1,1,0,0.2885231323907276,1,1,0.7026647659021397,0.7591099441321745,0.06582744405255982
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,11,1.00,0,0,1,0.3222885623252561,0,0,0,1,1,0.9907367505183304,1,1,0.6410243859878014,0.6585246587731929,0.07144477559043133
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,12,1.00,0,1,1,0.3713377356831239,1,1,0,1,1,1.92677164785225,1,1,0.7034350525572411,0.7477049739693161,0.07366200542887359
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,13,1.00,1,0,1,0.39626610853516103,0,1,0,1,1,0.4109593684394113,1,1,0.7423605157882,0.7930292882457474,0.07929305955662626
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,14,1.00,0,1,1,0.4136730596651393,1,1,0,1,1,1.9368580199617633,1,1,0.7453490919292062,0.8246782903002532,0.08211818158125977
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,15,1.00,1,0,1,0.30630310782740094,0,1,0,1,0,0.3863672894087179,1,0,0.6825620307497384,0.6294601960498198,0.08470179187332544
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,16,1.00,1,0,1,0.41500321214662683,0,0,1,1,1,0.29764011604928475,1,1,0.6929063448151029,0.8270967493575033,0.08892665549425074
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,17,1.00,1,0,1,0.3709228741080684,0,0,1,1,1,0.29367936457077326,1,1,0.6359857134011936,0.746950680196488,0.09120513907706111
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,18,1.00,1,0,1,0.34424757419393365,1,1,0,1,0,0.39977797331877574,1,1,0.6116190229554302,0.6984501348980612,0.09318868080368507
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,19,1.00,1,0,1,0.38507243263683694,1,1,0,1,1,0.4095557192650704,1,1,0.730410085892254,0.7726771502487945,0.09449138398033377
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,20,1.00,1,0,1,0.3437553794752352,0,0,1,1,1,0.2775039887908669,1,1,0.6526708458514495,0.6975552354095186,0.09800642772008203
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,21,1.00,0,1,1,0.3193207303804599,0,1,0,1,1,1.9117017593856989,1,1,0.6766120344326264,0.6531286006917453,0.10069812366988545
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,22,1.00,1,0,1,0.3150953035102945,1,0,0,1,0,0.2697501928078291,1,1,0.6888712483564003,0.6454460063823536,0.10246116110609854
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,23,1.00,0,0,1,0.3205754009692637,0,1,0,1,1,1.1109093223140794,1,1,0.6274043417587536,0.6554098199441157,0.10412824699299116
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,24,1.00,1,0,1,0.3237447494452037,0,1,0,1,1,0.3941582061569149,1,1,0.6298095625411305,0.6611722717185522,0.10559469235903021
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,25,1.00,0,0,1,0.3397670511239041,1,1,0,1,1,1.1163156402236507,1,1,0.6313372855569827,0.6903037293161892,0.10782941993113682
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,26,1.00,1,0,1,0.29387399907175155,1,0,1,1,1,0.2628478262865329,1,0,0.6513896279814377,0.6068618164940938,0.10868362313040429
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,27,1.00,1,0,1,0.33503973742550647,0,0,0,1,1,0.27357804775832484,1,1,0.6673241727370519,0.6817086135009208,0.11042105384256787
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,28,1.00,1,0,1,0.4176476118518501,1,1,0,1,0,0.4218746163889049,1,1,0.7294350648473313,0.8319047488215456,0.11068371115203315
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,29,1.00,1,0,1,0.39918847566539023,1,1,0,1,1,0.413872350032194,1,1,0.7003538337579792,0.7983426830279823,0.11390759574639536
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,30,1.00,1,0,1,0.38506777136029885,0,1,0,1,1,0.41525756072490616,1,1,0.705862940646185,0.7726686752005434,0.11354127354056856
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,31,1.00,1,0,1,0.39136360298879624,0,0,1,1,0,0.2847012638773816,1,1,0.7059753391574548,0.7841156417978113,0.11485987094026644
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,32,1.00,1,0,1,0.3647353996983997,1,1,0,1,1,0.399971054296939,1,1,0.6782659384281488,0.735700726724363,0.11508352524334582
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,33,1.00,0,0,1,0.28725455278143475,0,1,0,1,1,1.1032992111855928,1,0,0.6146896380007858,0.5948264596026086,0.11622089807151428
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,34,1.00,1,0,1,0.3430171095862283,0,0,0,1,0,0.2845916427947316,1,1,0.6135067839670059,0.696212926520415,0.1173283511445176
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,35,1.00,1,0,1,0.31916056973427104,0,0,0,1,1,0.2758104125922355,1,1,0.6372649682781109,0.6528373995168564,0.11729901807994476
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,36,1.00,1,0,1,0.367846128148715,1,0,0,1,1,0.2832723594183003,1,1,0.6895254092241292,0.7413565966340272,0.11892814824047179
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,37,1.00,1,0,1,0.38225851174025066,1,1,0,1,1,0.4107043603718118,1,1,0.7289991678446052,0.7675609304368194,0.11879793353597473
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,38,1.00,0,1,1,0.25781252777840846,1,0,0,1,1,1.7674262889992842,1,0,0.6174620807453413,0.5412955050516518,0.11939116683916712
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,39,1.00,1,0,1,0.35040937740899236,0,1,0,1,1,0.3960503149345975,1,1,0.7038197679195896,0.7096534134708952,0.12125748214476027
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,40,1.00,0,1,1,0.25430844764293936,1,0,1,1,0,1.7671774699219325,1,0,0.5489346978777335,0.5349244502598898,0.120965448418224
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,41,1.00,1,0,1,0.38376597761658177,1,1,0,1,0,0.4128922495300822,1,1,0.7368390209826505,0.7703017774846941,0.12205516420054698
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,42,1.00,1,0,1,0.412278989983293,1,1,0,1,1,0.42094580089665523,1,1,0.7552776041489507,0.8221436181514418,0.12237714790848178
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,43,1.00,1,0,1,0.3802285710136883,1,1,0,1,1,0.407815323694921,1,1,0.6562865238129941,0.7638701291157969,0.1221830292712676
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,0,1.00,0,1,1,0.5004263693805915,1,1,0,1,1,1.964734797109209,1,1,0.8778335396689796,0.9824115806919845,0.0
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,1,1.00,1,0,1,0.26736127787383607,0,0,0,1,0,0.2586226817577427,1,0,0.6282290250862792,0.5586568688615201,0.009200869584889953
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,2,1.00,0,0,1,0.4555440035093202,0,1,0,1,0,1.1527594997427673,1,1,0.7994565661972212,0.9008072791078549,0.017612724373800823
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,3,1.00,1,0,1,0.35086507436337133,0,1,0,1,0,0.4008330871344765,1,1,0.7133620221282301,0.7104819533879478,0.025437655650499803
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,4,1.00,1,0,1,0.349857978552855,0,0,1,1,1,0.28143964698708734,1,1,0.734075635783672,0.7086508700961,0.03288960445900602
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,5,1.00,1,0,1,0.3256612706710579,0,1,0,1,1,0.3974427282476569,1,1,0.7095945460376342,0.6646568557655598,0.03971513834410017
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,6,1.00,1,0,1,0.44990488536321843,1,0,0,1,0,0.31068549586344085,1,1,0.7800043257513498,0.8905543370240334,0.04565861329810855
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,7,1.00,0,1,1,0.4420071696584957,0,0,0,1,0,1.8280549346467239,1,1,0.7424976997258979,0.8761948539245376,0.050972194291937174
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,8,1.00,1,0,1,0.3444389278654391,0,0,0,1,0,0.2846197432064711,1,1,0.6977920255892142,0.6987980506644348,0.05685489384713051
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,9,1.00,0,1,1,0.33871749153869857,0,1,0,1,0,1.9203481567562344,1,1,0.728562107988654,0.6883954391612701,0.0614104864833946
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,10,1.00,0,0,1,0.4114700798232092,1,1,0,1,1,1.1389237254473146,1,1,0.7557734653474817,0.8206728724058349,0.06553712179889125
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,11,1.00,1,0,1,0.307323362278478,0,1,0,1,1,0.38721670605600755,1,0,0.6626691918049818,0.6313152041426873,0.07109840508627996
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,12,1.00,0,0,1,0.39568064450306323,0,1,0,1,1,1.1307723026057337,1,1,0.7255463423902816,0.7919648081873877,0.07506649953315955
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,13,1.00,0,0,1,0.42859968018790656,0,1,0,1,1,1.1454642190262516,1,1,0.6685700691568637,0.8518176003416482,0.07851175914954121
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,14,1.00,1,0,1,0.31661508262525334,0,0,1,1,1,0.27544999440959406,1,1,0.5984392294147767,0.6482092411368242,0.08210901043279412
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,15,1.00,0,0,1,0.39427629166793926,0,0,0,1,1,1.007292859714068,1,1,0.69988664829666,0.7894114393962531,0.08555447347101382
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,16,1.00,1,0,1,0.42675006449045666,0,1,0,1,1,0.42325617770903257,1,1,0.7216844468299302,0.8484546627099212,0.08843801655442383
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,17,1.00,1,0,1,0.3930748564909259,1,1,0,1,0,0.4178696114830859,1,1,0.7516630156215465,0.7872270118016834,0.09107446108691843
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,18,1.00,0,1,1,0.3196362408338634,0,1,0,1,1,1.9095660074854583,1,1,0.5742581608710733,0.6537022560615697,0.09382996338034613
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,19,1.00,1,0,1,0.3407378796528973,1,1,0,1,1,0.39732557348153474,1,1,0.6918113293070142,0.692068872096177,0.09517899459834979
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,20,1.00,0,0,1,0.4663117113535218,1,0,0,1,1,1.0381078186152344,1,1,0.8439656690880295,0.9203849297336759,0.09881067207225636
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,21,1.00,1,0,1,0.25695705749393066,0,1,0,1,1,0.37181076733380225,1,0,0.6039091653085472,0.5397401045344195,0.1007347008861423
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,22,1.00,1,0,1,0.43741275779325284,1,1,0,1,0,0.4244600894363484,1,1,0.8376971675993538,0.8678413778059142,0.10204174933247907
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,23,1.00,1,0,1,0.30776407083986107,0,0,0,1,0,0.2698481651424275,1,0,0.5971563776551132,0.632116492436111,0.10457173031690158
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,24,1.00,1,0,1,0.28563788877369595,0,1,0,1,0,0.3768430939561469,1,0,0.5428504242844565,0.591887070497629,0.1063946447284264
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,25,1.00,0,1,1,0.37891476909777533,1,0,1,1,1,1.811399088734135,1,1,0.6965820571758136,0.7614813983595915,0.10658844224742044
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,26,1.00,0,1,1,0.3619080853467372,1,1,0,1,0,1.9203594085372657,1,1,0.6344210908749512,0.7305601551758858,0.10782571158875778
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,27,1.00,0,1,1,0.34686028797404306,1,1,0,1,1,1.9202608613415553,1,1,0.6423632521355295,0.7032005235891692,0.10879719727662479
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,28,1.00,1,0,1,0.4244473892363955,1,1,0,1,1,0.4210596817937211,1,1,0.7508581157533886,0.84426798042981,0.11000788153897906
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,29,1.00,1,0,1,0.30035693837383465,1,0,1,1,1,0.26438304857311423,1,0,0.5410967876279197,0.6186489788615175,0.11204698982935496
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,30,1.00,1,0,1,0.3682958402902303,1,1,0,1,1,0.4005130840501674,1,1,0.6629604173602539,0.742174255073146,0.1123628760755881
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,31,1.00,1,0,1,0.2787134877686236,0,1,0,1,1,0.38193083481557,1,0,0.5950539080212557,0.5792972504884065,0.11380685217261859
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,32,1.00,1,0,1,0.3790336386341484,1,1,0,1,1,0.40799878986809957,1,1,0.7589549981418515,0.7616975247893607,0.11600348781708245
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,33,1.00,1,0,1,0.3312659641090793,1,0,0,1,0,0.2707560116180482,1,1,0.6464817370151344,0.6748472074710533,0.11708919653500555
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,34,1.00,0,1,1,0.4239694080877669,1,1,0,1,1,1.9447727084826747,1,1,0.8010308795398136,0.8433989237959398,0.11762533285645309
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,35,1.00,0,0,1,0.34887677433709624,1,0,1,1,0,1.0018446869698134,1,1,0.6466237799460357,0.7068668624310841,0.11725141736578285
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,36,1.00,1,0,1,0.3428335099781035,1,1,0,1,1,0.40370902327022296,1,1,0.6578328605634246,0.6958791090510973,0.11691551193446417
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,37,1.00,0,0,1,0.47470358664635964,0,0,1,1,0,1.0374921757579827,1,1,0.8229167776860766,0.9356428848115629,0.11918889621746628
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,38,1.00,0,0,1,0.3550722982666545,0,0,1,1,1,1.002544349112357,1,1,0.6951840589422188,0.7181314513939172,0.1188370938757576
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,39,1.00,1,0,1,0.3238847729703569,1,1,0,1,1,0.39233872990470753,1,1,0.6289683631644354,0.6614268599461034,0.11946271591551363
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,40,1.00,1,0,1,0.4305898543507471,0,1,0,1,1,0.41793699193201117,1,1,0.7618110114455232,0.8554360988195402,0.11961386201175774
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,41,1.00,1,0,1,0.33307210289468187,1,1,0,1,1,0.3997162901910505,1,1,0.6831293938915001,0.6781310961721488,0.12003908453221214
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,42,1.00,1,0,1,0.2959363584268749,0,1,0,1,1,0.38326026349217157,1,0,0.6279089700086123,0.6106115607761361,0.1197861043333473
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,43,1.00,1,0,1,0.2568679141420768,1,1,0,1,0,0.37620318593321855,1,0,0.5834704872098848,0.539578025712867,0.11978249726234107
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,0,1.00,1,0,1,0.40648369197876755,0,0,1,1,1,0.2962363047509391,1,1,0.7214461379999976,0.8116067126886682,0.0
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,1,1.00,1,0,1,0.3784745395956582,1,1,0,1,1,0.4019749713476014,1,1,0.6658639885267501,0.7606809810830149,0.009069503858172016
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,2,1.00,0,1,1,0.4463837522601638,1,1,0,1,1,1.9489617405275297,1,1,0.7701199917534806,0.8841522768366614,0.017511970618555733
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,3,1.00,0,1,1,0.4268216642235943,0,0,0,1,1,1.8187942460238087,1,1,0.8187737899737814,0.8485848440428987,0.025549664916024225
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,4,1.00,1,0,1,0.38794145798372,1,1,0,1,1,0.4058135316373982,1,1,0.7386627653879343,0.7778935599704,0.03267272707609166
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,5,1.00,0,1,1,0.3533605420847273,1,1,0,1,1,1.9216116207253504,1,1,0.7412944300989466,0.7150191674267768,0.03954300503204003
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,6,1.00,1,0,1,0.4379445367839337,0,0,1,1,1,0.3063790342917323,1,1,0.8134871953801861,0.8688082486980612,0.04502540150177512
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,7,1.00,0,0,1,0.35279891651206813,1,0,1,1,1,0.9981652495047435,1,1,0.6389653293040964,0.7139980300219421,0.05124708871853982
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,8,1.00,0,1,1,0.4047237742522737,0,0,0,1,1,1.8234135033566434,1,1,0.805185413127856,0.8084068622768612,0.056926249680329756
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,9,1.00,0,1,1,0.3625427942088888,1,0,0,1,0,1.8001009026307784,1,1,0.7558415958894829,0.7317141712888887,0.06214676609323951
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,10,1.00,1,0,1,0.3550590285308884,1,1,0,1,1,0.3992611335962677,1,1,0.671382986188676,0.7181073246016152,0.06699498016589091
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,11,1.00,1,0,1,0.3823630799531067,1,1,0,1,1,0.4178220647026628,1,1,0.7544635739017003,0.767751054460194,0.07129926272215273
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,12,1.00,0,1,1,0.36276922772009906,1,0,1,1,0,1.8049970068931485,1,1,0.6624231543030827,0.7321258685819982,0.07484645198543863
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,13,1.00,1,0,1,0.3851369764454439,1,1,0,1,0,0.40656944407425644,1,1,0.7491395910022315,0.7727945026280798,0.07861920873892315
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,14,1.00,1,0,1,0.3622222936340371,1,0,1,1,0,0.28343506791707085,1,1,0.7259654689390944,0.7311314429709764,0.0803846097578914
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,15,1.00,0,1,1,0.41946992873857997,0,0,0,1,1,1.8209539318565509,1,1,0.7990016433733423,0.8352180522519635,0.08581919289225522
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,16,1.00,0,1,1,0.38329234064515516,1,1,0,1,1,1.9253804310647578,1,1,0.7857570599244819,0.7694406193548275,0.08706387967473449
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,17,1.00,1,0,1,0.3723387931368334,1,1,0,1,0,0.4134071622974843,1,1,0.7053733260365733,0.7495250784306061,0.0911979936860507
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,18,1.00,0,1,1,0.38560432504671505,1,1,0,1,1,1.929962700826549,1,1,0.7438970025439899,0.7736442273576637,0.09440426535116488
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,19,1.00,0,0,1,0.3331695329274234,0,0,0,1,1,0.9943515059990753,1,1,0.5905928260202461,0.6783082416862244,0.09533467364465793
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,20,1.00,1,0,1,0.34927819406249727,0,1,0,1,1,0.39868534349707874,1,1,0.657698491085386,0.7075967164772677,0.09709841975774952
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,21,1.00,1,0,1,0.40365944326657777,0,0,1,1,1,0.29568981274384487,1,1,0.7811506679525175,0.8064717150301414,0.10256986734731793
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,22,1.00,1,0,1,0.31799103074026464,1,0,1,1,1,0.2739711235392752,1,1,0.6925522183472597,0.6507109649822993,0.10228372968664672
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,23,1.00,0,0,1,0.287752264061064,1,1,0,1,0,1.098872894452995,1,0,0.6461265523357965,0.5957313892019346,0.10354460375985056
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,24,1.00,1,0,1,0.3684563227024631,1,0,0,1,1,0.2915491910343565,1,1,0.7699355059659702,0.7424660412772056,0.1051701715257361
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,25,1.00,1,0,1,0.36408080555372185,1,1,0,1,1,0.40751680649330757,1,1,0.699454210446621,0.7345105555522216,0.10768169215481124
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,26,1.00,1,0,1,0.3739888325946796,1,1,0,1,1,0.40631121300832773,1,1,0.7164381242669211,0.7525251501721447,0.10866756746450401
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,27,1.00,0,1,1,0.2959366647569553,0,1,0,1,0,1.902504441133777,1,0,0.6344126060784555,0.6106121177399187,0.10863192855304818
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,28,1.00,1,0,1,0.41525379555902514,0,1,0,1,1,0.4163145041502553,1,1,0.7686051047508772,0.8275523555618638,0.11028803316642696
