seed,task,split,episode,stress_level,method,threshold,boundary_score,boundary_label,predicted_boundary,accepted,task_success,deployed_violation,unshielded_violation,intervention,intervention_severity,filter_dependence,transfer_violation,recovery_success,robust_utility,mechanism_utility,action_regret,hazard_probability
2,slippery_payload_transfer,low_signal_high_risk_shift,10,,clipping_feedback_only,0.430000,0.831256,1,1,1,0,1,1,1,0.278024,0.860000,1,0,-0.946933,-0.438449,0.874044,0.862964
2,slippery_payload_transfer,low_signal_high_risk_shift,11,,full_counterfactual_boundary_v5,0.520000,0.952055,1,1,1,0,0,1,1,0.181789,0.280000,1,1,-0.165365,-0.173034,0.423122,0.916039
2,slippery_payload_transfer,low_signal_high_risk_shift,11,,minus_counterfactual_labels,0.480000,0.844953,1,1,1,0,1,1,1,0.189480,0.480000,1,0,-0.840866,-0.280357,0.782506,0.916039
2,slippery_payload_transfer,low_signal_high_risk_shift,11,,minus_unshielded_replay,0.480000,0.766872,1,1,1,0,1,1,1,0.180891,0.500000,1,0,-0.842689,-0.286096,0.785360,0.916039
2,slippery_payload_transfer,low_signal_high_risk_shift,11,,minus_intervention_gradient,0.500000,0.698552,1,1,1,0,1,1,1,0.215086,0.420000,1,0,-0.836053,-0.263547,0.778315,0.916039
2,slippery_payload_transfer,low_signal_high_risk_shift,11,,minus_boundary_margin_loss,0.480000,0.968238,1,1,1,0,0,1,1,0.212867,0.500000,1,1,-0.220788,-0.260468,0.471516,0.916039
2,slippery_payload_transfer,low_signal_high_risk_shift,11,,minus_recovery_feasibility,0.500000,0.770624,1,1,1,0,1,1,1,0.181304,0.340000,1,0,-0.810489,-0.227978,0.763435,0.916039
2,slippery_payload_transfer,low_signal_high_risk_shift,11,,minus_calibration_layer,0.430000,0.785864,1,1,1,0,0,1,1,0.262380,0.300000,1,1,-0.192943,-0.196431,0.442028,0.916039
2,slippery_payload_transfer,low_signal_high_risk_shift,11,,distill_only_boundary,0.480000,0.785091,1,1,1,0,1,1,1,0.156441,0.360000,1,0,-0.807356,-0.230335,0.761759,0.916039
2,slippery_payload_transfer,low_signal_high_risk_shift,11,,cbf_feedback_only,0.380000,0.746178,1,1,1,0,1,1,1,0.290466,0.940000,1,0,-0.965503,-0.469272,0.879884,0.916039
2,slippery_payload_transfer,low_signal_high_risk_shift,11,,clipping_feedback_only,0.430000,0.901810,1,1,1,0,1,1,1,0.290334,0.860000,1,0,-0.950488,-0.440886,0.876260,0.916039
2,slippery_payload_transfer,low_signal_high_risk_shift,12,,full_counterfactual_boundary_v5,0.520000,0.893672,1,1,1,0,1,1,1,0.176807,0.280000,1,0,-0.795126,-0.204048,0.742225,0.920831
2,slippery_payload_transfer,low_signal_high_risk_shift,12,,minus_counterfactual_labels,0.480000,0.405617,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690528,-0.069080,0.690800,0.920831
2,slippery_payload_transfer,low_signal_high_risk_shift,12,,minus_unshielded_replay,0.480000,0.714981,1,1,1,0,1,1,1,0.175981,0.500000,1,0,-0.841271,-0.285124,0.784477,0.920831
2,slippery_payload_transfer,low_signal_high_risk_shift,12,,minus_intervention_gradient,0.500000,0.899549,1,1,1,0,1,1,1,0.243521,0.420000,1,0,-0.844265,-0.269177,0.783434,0.920831
2,slippery_payload_transfer,low_signal_high_risk_shift,12,,minus_boundary_margin_loss,0.480000,0.544871,1,1,1,0,1,1,1,0.164766,0.500000,1,0,-0.838096,-0.282944,0.782858,0.920831
2,slippery_payload_transfer,low_signal_high_risk_shift,12,,minus_recovery_feasibility,0.500000,0.660872,1,1,1,0,1,1,1,0.170029,0.340000,1,0,-0.807232,-0.225746,0.761405,0.920831
2,slippery_payload_transfer,low_signal_high_risk_shift,12,,minus_calibration_layer,0.430000,0.873444,1,1,1,0,1,1,1,0.277148,0.300000,1,0,-0.828408,-0.231355,0.764687,0.920831
2,slippery_payload_transfer,low_signal_high_risk_shift,12,,distill_only_boundary,0.480000,0.669215,1,1,1,0,1,1,1,0.146405,0.360000,1,0,-0.804458,-0.228348,0.759953,0.920831
2,slippery_payload_transfer,low_signal_high_risk_shift,12,,cbf_feedback_only,0.380000,0.708414,1,1,1,0,1,1,1,0.284410,0.940000,1,0,-0.963754,-0.468073,0.878794,0.920831
2,slippery_payload_transfer,low_signal_high_risk_shift,12,,clipping_feedback_only,0.430000,0.621634,1,1,1,0,0,1,1,0.244903,0.860000,1,1,-0.306168,-0.399891,0.548083,0.920831
2,slippery_payload_transfer,low_signal_high_risk_shift,13,,full_counterfactual_boundary_v5,0.520000,0.708876,1,1,1,0,1,1,1,0.158868,0.280000,1,0,-0.789945,-0.200496,0.738996,0.876500
2,slippery_payload_transfer,low_signal_high_risk_shift,13,,minus_counterfactual_labels,0.480000,0.806493,1,1,1,0,1,1,1,0.186403,0.480000,1,0,-0.839977,-0.279748,0.781953,0.876500
2,slippery_payload_transfer,low_signal_high_risk_shift,13,,minus_unshielded_replay,0.480000,0.615000,1,1,1,0,1,1,1,0.165339,0.500000,1,0,-0.838198,-0.283017,0.782561,0.876500
2,slippery_payload_transfer,low_signal_high_risk_shift,13,,minus_intervention_gradient,0.500000,0.787178,1,1,1,0,1,1,1,0.228426,0.420000,1,0,-0.839905,-0.266188,0.780717,0.876500
2,slippery_payload_transfer,low_signal_high_risk_shift,13,,minus_boundary_margin_loss,0.480000,0.717411,1,1,1,0,1,1,1,0.185050,0.500000,1,0,-0.843954,-0.286960,0.786509,0.876500
2,slippery_payload_transfer,low_signal_high_risk_shift,13,,minus_recovery_feasibility,0.500000,0.642720,1,1,1,0,1,1,1,0.168388,0.340000,0,0,-0.806758,0.074579,0.761110,0.876500
2,slippery_payload_transfer,low_signal_high_risk_shift,13,,minus_calibration_layer,0.430000,0.853842,1,1,1,0,1,1,1,0.274377,0.300000,1,0,-0.827608,-0.230807,0.764188,0.876500
2,slippery_payload_transfer,low_signal_high_risk_shift,13,,distill_only_boundary,0.480000,0.870318,1,1,1,0,1,1,1,0.165564,0.360000,1,0,-0.809991,-0.232142,0.763401,0.876500
2,slippery_payload_transfer,low_signal_high_risk_shift,13,,cbf_feedback_only,0.380000,0.680845,1,1,1,0,0,1,1,0.279762,0.940000,1,1,-0.331211,-0.435153,0.557957,0.876500
2,slippery_payload_transfer,low_signal_high_risk_shift,13,,clipping_feedback_only,0.430000,0.803584,1,1,1,0,1,1,1,0.275280,0.860000,1,0,-0.946141,-0.437905,0.873550,0.876500
2,slippery_payload_transfer,low_signal_high_risk_shift,14,,full_counterfactual_boundary_v5,0.520000,0.719601,1,1,1,0,1,1,1,0.158656,0.280000,0,0,-0.789884,0.099546,0.738958,0.849097
2,slippery_payload_transfer,low_signal_high_risk_shift,14,,minus_counterfactual_labels,0.480000,0.520078,1,1,1,0,1,1,1,0.153625,0.480000,1,0,-0.830511,-0.273258,0.776052,0.849097
2,slippery_payload_transfer,low_signal_high_risk_shift,14,,minus_unshielded_replay,0.480000,0.787165,1,1,1,0,1,1,1,0.183004,0.500000,1,0,-0.843300,-0.286515,0.785741,0.849097
2,slippery_payload_transfer,low_signal_high_risk_shift,14,,minus_intervention_gradient,0.500000,0.749584,1,1,1,1,0,1,1,0.221984,0.420000,1,1,0.825155,-0.212913,0.259557,0.849097
2,slippery_payload_transfer,low_signal_high_risk_shift,14,,minus_boundary_margin_loss,0.480000,0.509708,1,1,1,0,0,1,1,0.159787,0.500000,1,1,-0.205459,-0.249958,0.461962,0.849097
2,slippery_payload_transfer,low_signal_high_risk_shift,14,,minus_recovery_feasibility,0.500000,0.582564,1,1,1,0,1,1,1,0.160498,0.340000,1,0,-0.804480,-0.223859,0.759690,0.849097
2,slippery_payload_transfer,low_signal_high_risk_shift,14,,minus_calibration_layer,0.430000,1.000000,1,1,1,0,1,1,1,0.296416,0.300000,1,0,-0.833973,-0.235170,0.768155,0.849097
2,slippery_payload_transfer,low_signal_high_risk_shift,14,,distill_only_boundary,0.480000,0.695960,1,1,1,0,1,1,1,0.147988,0.360000,1,0,-0.804915,-0.228662,0.760238,0.849097
2,slippery_payload_transfer,low_signal_high_risk_shift,14,,cbf_feedback_only,0.380000,0.841499,1,1,1,0,0,1,1,0.307648,0.940000,1,1,-0.339265,-0.440674,0.562977,0.849097
2,slippery_payload_transfer,low_signal_high_risk_shift,14,,clipping_feedback_only,0.430000,0.797786,1,1,1,0,0,1,1,0.273051,0.860000,1,1,-0.314297,-0.405464,0.553149,0.849097
2,slippery_payload_transfer,low_signal_high_risk_shift,15,,full_counterfactual_boundary_v5,0.520000,0.596677,1,1,1,0,0,1,1,0.148606,0.280000,1,1,-0.155781,-0.166464,0.417149,0.834611
2,slippery_payload_transfer,low_signal_high_risk_shift,15,,minus_counterfactual_labels,0.480000,0.782022,1,1,1,0,1,1,1,0.184557,0.480000,1,0,-0.839444,-0.279382,0.781620,0.834611
2,slippery_payload_transfer,low_signal_high_risk_shift,15,,minus_unshielded_replay,0.480000,0.740911,1,1,1,0,1,1,1,0.180035,0.500000,1,0,-0.842442,-0.285927,0.785206,0.834611
2,slippery_payload_transfer,low_signal_high_risk_shift,15,,minus_intervention_gradient,0.500000,0.827799,1,1,1,0,1,1,1,0.234857,0.420000,1,0,-0.841763,-0.267462,0.781874,0.834611
2,slippery_payload_transfer,low_signal_high_risk_shift,15,,minus_boundary_margin_loss,0.480000,0.820984,1,1,1,0,0,1,1,0.197859,0.500000,1,1,-0.216454,-0.257496,0.468815,0.834611
2,slippery_payload_transfer,low_signal_high_risk_shift,15,,minus_recovery_feasibility,0.500000,0.727728,1,1,1,0,1,1,1,0.178585,0.340000,1,0,-0.809703,-0.227440,0.762945,0.834611
2,slippery_payload_transfer,low_signal_high_risk_shift,15,,minus_calibration_layer,0.430000,1.000000,1,1,1,0,1,1,1,0.298535,0.300000,1,0,-0.834585,-0.235590,0.768536,0.834611
2,slippery_payload_transfer,low_signal_high_risk_shift,15,,distill_only_boundary,0.480000,0.664873,1,1,1,0,0,1,1,0.147201,0.360000,1,1,-0.173488,-0.196506,0.440096,0.834611
2,slippery_payload_transfer,low_signal_high_risk_shift,15,,cbf_feedback_only,0.380000,0.714165,1,1,1,1,1,1,1,0.286656,0.940000,1,0,0.067598,-0.448518,0.679198,0.834611
2,slippery_payload_transfer,low_signal_high_risk_shift,15,,clipping_feedback_only,0.430000,0.904182,1,1,1,1,0,1,1,0.292725,0.860000,1,1,0.712021,-0.389360,0.356691,0.834611
2,slippery_payload_transfer,low_signal_high_risk_shift,16,,full_counterfactual_boundary_v5,0.520000,0.711066,1,1,1,0,1,1,1,0.157391,0.280000,1,0,-0.789519,-0.200203,0.738730,0.792845
2,slippery_payload_transfer,low_signal_high_risk_shift,16,,minus_counterfactual_labels,0.480000,0.737738,1,1,1,1,0,1,1,0.177147,0.480000,1,1,0.825896,-0.225915,0.260286,0.792845
2,slippery_payload_transfer,low_signal_high_risk_shift,16,,minus_unshielded_replay,0.480000,0.702550,1,1,1,0,1,1,1,0.173276,0.500000,1,0,-0.840490,-0.284589,0.783990,0.792845
2,slippery_payload_transfer,low_signal_high_risk_shift,16,,minus_intervention_gradient,0.500000,0.874816,1,1,1,0,1,1,1,0.238783,0.420000,1,0,-0.842897,-0.268239,0.782581,0.792845
2,slippery_payload_transfer,low_signal_high_risk_shift,16,,minus_boundary_margin_loss,0.480000,0.543151,1,1,1,0,1,1,1,0.163230,0.500000,1,0,-0.837653,-0.282639,0.782581,0.792845
2,slippery_payload_transfer,low_signal_high_risk_shift,16,,minus_recovery_feasibility,0.500000,0.596399,1,1,1,0,1,1,1,0.161600,0.340000,1,0,-0.804798,-0.224077,0.759888,0.792845
2,slippery_payload_transfer,low_signal_high_risk_shift,16,,minus_calibration_layer,0.430000,0.672121,1,1,1,0,1,1,1,0.243699,0.300000,1,0,-0.818748,-0.224732,0.758666,0.792845
2,slippery_payload_transfer,low_signal_high_risk_shift,16,,distill_only_boundary,0.480000,0.558532,1,1,1,0,0,1,1,0.134719,0.360000,1,1,-0.169883,-0.194034,0.437849,0.792845
2,slippery_payload_transfer,low_signal_high_risk_shift,16,,cbf_feedback_only,0.380000,0.792012,1,1,1,1,0,1,1,0.298246,0.940000,1,1,0.695451,-0.418813,0.361284,0.792845
2,slippery_payload_transfer,low_signal_high_risk_shift,16,,clipping_feedback_only,0.430000,0.608386,1,1,1,0,1,1,1,0.241380,0.860000,1,0,-0.936350,-0.431193,0.867448,0.792845
2,slippery_payload_transfer,low_signal_high_risk_shift,17,,full_counterfactual_boundary_v5,0.520000,0.815417,1,1,1,0,1,1,1,0.168228,0.280000,1,0,-0.792648,-0.202349,0.740681,0.897712
2,slippery_payload_transfer,low_signal_high_risk_shift,17,,minus_counterfactual_labels,0.480000,0.652826,1,1,1,0,1,1,1,0.168313,0.480000,0,0,-0.834753,0.023834,0.778696,0.897712
2,slippery_payload_transfer,low_signal_high_risk_shift,17,,minus_unshielded_replay,0.480000,0.574369,1,1,1,0,1,1,1,0.159683,0.500000,1,0,-0.836564,-0.281897,0.781543,0.897712
2,slippery_payload_transfer,low_signal_high_risk_shift,17,,minus_intervention_gradient,0.500000,0.881785,1,1,1,0,1,1,1,0.240247,0.420000,1,0,-0.843319,-0.268529,0.782845,0.897712
2,slippery_payload_transfer,low_signal_high_risk_shift,17,,minus_boundary_margin_loss,0.480000,0.594632,1,1,1,0,1,1,1,0.169682,0.500000,1,0,-0.839516,-0.283917,0.783743,0.897712
2,slippery_payload_transfer,low_signal_high_risk_shift,17,,minus_recovery_feasibility,0.500000,0.811115,1,1,1,0,0,1,1,0.185725,0.340000,1,1,-0.180565,-0.196853,0.444230,0.897712
2,slippery_payload_transfer,low_signal_high_risk_shift,17,,minus_calibration_layer,0.430000,0.931943,1,1,1,0,1,1,1,0.285647,0.300000,1,0,-0.830863,-0.233038,0.766216,0.897712
2,slippery_payload_transfer,low_signal_high_risk_shift,17,,distill_only_boundary,0.480000,0.669244,1,1,1,0,1,1,1,0.145576,0.360000,0,0,-0.804218,0.071816,0.759804,0.897712
2,slippery_payload_transfer,low_signal_high_risk_shift,17,,cbf_feedback_only,0.380000,0.492627,1,1,1,1,0,1,1,0.244414,0.940000,1,1,0.710997,-0.408154,0.351595,0.897712
2,slippery_payload_transfer,low_signal_high_risk_shift,17,,clipping_feedback_only,0.430000,0.343267,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.695328,-0.072080,0.720800,0.897712
2,slippery_payload_transfer,low_signal_high_risk_shift,18,,full_counterfactual_boundary_v5,0.520000,0.858546,1,1,1,1,0,1,1,0.173359,0.280000,0,1,0.869070,0.148635,0.221605,0.830570
2,slippery_payload_transfer,low_signal_high_risk_shift,18,,minus_counterfactual_labels,0.480000,0.485985,1,1,1,0,1,1,1,0.150822,0.480000,1,0,-0.829701,-0.272703,0.775548,0.830570
2,slippery_payload_transfer,low_signal_high_risk_shift,18,,minus_unshielded_replay,0.480000,0.908058,1,1,1,1,0,1,1,0.197250,0.500000,1,1,0.815786,-0.237335,0.268305,0.830570
2,slippery_payload_transfer,low_signal_high_risk_shift,18,,minus_intervention_gradient,0.500000,0.807972,1,1,1,0,1,1,1,0.230960,0.420000,1,0,-0.840637,-0.266690,0.781173,0.830570
2,slippery_payload_transfer,low_signal_high_risk_shift,18,,minus_boundary_margin_loss,0.480000,0.803080,1,1,1,0,0,1,1,0.194619,0.500000,1,1,-0.215518,-0.256855,0.468231,0.830570
2,slippery_payload_transfer,low_signal_high_risk_shift,18,,minus_recovery_feasibility,0.500000,0.664041,1,1,1,0,1,1,1,0.170408,0.340000,1,0,-0.807342,-0.225821,0.761473,0.830570
2,slippery_payload_transfer,low_signal_high_risk_shift,18,,minus_calibration_layer,0.430000,0.860097,1,1,1,1,0,1,1,0.275049,0.300000,1,1,0.835398,-0.178940,0.244309,0.830570
2,slippery_payload_transfer,low_signal_high_risk_shift,18,,distill_only_boundary,0.480000,0.804654,1,1,1,0,1,1,1,0.159099,0.360000,1,0,-0.808124,-0.230862,0.762238,0.830570
2,slippery_payload_transfer,low_signal_high_risk_shift,18,,cbf_feedback_only,0.380000,0.535186,1,1,1,1,0,1,1,0.253000,0.940000,1,1,0.708518,-0.409854,0.353140,0.830570
2,slippery_payload_transfer,low_signal_high_risk_shift,18,,clipping_feedback_only,0.430000,0.904279,1,1,1,0,1,1,1,0.291569,0.860000,1,0,-0.950845,-0.441131,0.876482,0.830570
2,slippery_payload_transfer,low_signal_high_risk_shift,19,,full_counterfactual_boundary_v5,0.520000,0.939714,1,1,1,0,1,1,1,0.182162,0.280000,1,0,-0.796672,-0.205108,0.743189,0.880650
2,slippery_payload_transfer,low_signal_high_risk_shift,19,,minus_counterfactual_labels,0.480000,0.843998,1,1,1,0,1,1,1,0.190970,0.480000,1,0,-0.841296,-0.280652,0.782775,0.880650
2,slippery_payload_transfer,low_signal_high_risk_shift,19,,minus_unshielded_replay,0.480000,0.850634,1,1,1,0,1,1,1,0.191700,0.500000,1,0,-0.845811,-0.288237,0.787306,0.880650
2,slippery_payload_transfer,low_signal_high_risk_shift,19,,minus_intervention_gradient,0.500000,0.630456,1,1,1,0,1,1,1,0.207318,0.420000,1,0,-0.833809,-0.262009,0.776917,0.880650
2,slippery_payload_transfer,low_signal_high_risk_shift,19,,minus_boundary_margin_loss,0.480000,0.672153,1,1,1,0,1,1,1,0.180264,0.500000,1,0,-0.842572,-0.286012,0.785647,0.880650
2,slippery_payload_transfer,low_signal_high_risk_shift,19,,minus_recovery_feasibility,0.500000,0.831262,1,1,1,1,0,1,1,0.189569,0.340000,0,1,0.850325,0.122385,0.244922,0.880650
2,slippery_payload_transfer,low_signal_high_risk_shift,19,,minus_calibration_layer,0.430000,0.491304,1,1,1,0,0,1,1,0.216993,0.300000,1,1,-0.179836,-0.187445,0.433859,0.880650
2,slippery_payload_transfer,low_signal_high_risk_shift,19,,distill_only_boundary,0.480000,0.616722,1,1,1,0,1,1,1,0.142293,0.360000,0,0,-0.803270,0.072466,0.759213,0.880650
2,slippery_payload_transfer,low_signal_high_risk_shift,19,,cbf_feedback_only,0.380000,0.796717,1,1,1,1,0,1,1,0.301234,0.940000,1,1,0.694588,-0.419404,0.361822,0.880650
2,slippery_payload_transfer,low_signal_high_risk_shift,19,,clipping_feedback_only,0.430000,0.726962,1,1,1,0,1,1,1,0.263079,0.860000,1,0,-0.942617,-0.435490,0.871354,0.880650
2,slippery_payload_transfer,low_signal_high_risk_shift,20,,full_counterfactual_boundary_v5,0.520000,0.824469,1,1,1,1,0,1,1,0.169981,0.280000,1,1,0.870045,-0.150696,0.220997,0.900755
2,slippery_payload_transfer,low_signal_high_risk_shift,20,,minus_counterfactual_labels,0.480000,0.913660,1,1,1,0,1,1,1,0.197861,0.480000,1,0,-0.843286,-0.282017,0.784015,0.900755
2,slippery_payload_transfer,low_signal_high_risk_shift,20,,minus_unshielded_replay,0.480000,0.874562,1,1,1,0,1,1,1,0.193561,0.500000,1,0,-0.846348,-0.288605,0.787641,0.900755
2,slippery_payload_transfer,low_signal_high_risk_shift,20,,minus_intervention_gradient,0.500000,0.761034,1,1,1,0,1,1,1,0.224501,0.420000,1,0,-0.838772,-0.265411,0.780010,0.900755
2,slippery_payload_transfer,low_signal_high_risk_shift,20,,minus_boundary_margin_loss,0.480000,0.802707,1,1,1,0,1,1,1,0.194572,0.500000,1,0,-0.846704,-0.288845,0.788223,0.900755
2,slippery_payload_transfer,low_signal_high_risk_shift,20,,minus_recovery_feasibility,0.500000,0.774042,1,1,1,0,0,1,1,0.182504,0.340000,1,1,-0.179635,-0.196216,0.443651,0.900755
2,slippery_payload_transfer,low_signal_high_risk_shift,20,,minus_calibration_layer,0.430000,1.000000,1,1,1,1,0,1,1,0.297359,0.300000,1,1,0.828955,-0.183357,0.248325,0.900755
2,slippery_payload_transfer,low_signal_high_risk_shift,20,,distill_only_boundary,0.480000,0.693474,1,1,1,0,1,1,1,0.148699,0.360000,1,0,-0.805120,-0.228802,0.760366,0.900755
2,slippery_payload_transfer,low_signal_high_risk_shift,20,,cbf_feedback_only,0.380000,0.610703,1,1,1,0,1,1,1,0.266701,0.940000,1,0,-0.958639,-0.464567,0.875606,0.900755
2,slippery_payload_transfer,low_signal_high_risk_shift,20,,clipping_feedback_only,0.430000,0.766891,1,1,1,0,1,1,1,0.268896,0.860000,1,0,-0.944297,-0.436641,0.872401,0.900755
2,slippery_payload_transfer,low_signal_high_risk_shift,21,,full_counterfactual_boundary_v5,0.520000,0.893431,1,1,1,0,0,1,1,0.176487,0.280000,1,1,-0.163833,-0.171984,0.422168,0.794013
2,slippery_payload_transfer,low_signal_high_risk_shift,21,,minus_counterfactual_labels,0.480000,0.647823,1,1,1,0,1,1,1,0.168298,0.480000,1,0,-0.834748,-0.276163,0.778694,0.794013
2,slippery_payload_transfer,low_signal_high_risk_shift,21,,minus_unshielded_replay,0.480000,0.889493,1,1,1,1,0,1,1,0.194881,0.500000,1,1,0.816470,-0.236867,0.267879,0.794013
2,slippery_payload_transfer,low_signal_high_risk_shift,21,,minus_intervention_gradient,0.500000,0.786935,1,1,1,0,1,1,1,0.227741,0.420000,1,0,-0.839708,-0.266053,0.780593,0.794013
2,slippery_payload_transfer,low_signal_high_risk_shift,21,,minus_boundary_margin_loss,0.480000,0.778975,1,1,1,0,0,1,1,0.191509,0.500000,1,1,-0.214620,-0.256239,0.467672,0.794013
2,slippery_payload_transfer,low_signal_high_risk_shift,21,,minus_recovery_feasibility,0.500000,0.729945,1,1,1,0,1,1,1,0.177331,0.340000,1,0,-0.809341,-0.227192,0.762720,0.794013
2,slippery_payload_transfer,low_signal_high_risk_shift,21,,minus_calibration_layer,0.430000,0.821949,1,1,1,1,0,1,1,0.268638,0.300000,1,1,0.837249,-0.177670,0.243155,0.794013
2,slippery_payload_transfer,low_signal_high_risk_shift,21,,distill_only_boundary,0.480000,0.902847,1,1,1,1,0,1,1,0.167953,0.360000,1,1,0.852519,-0.180615,0.243832,0.794013
2,slippery_payload_transfer,low_signal_high_risk_shift,21,,cbf_feedback_only,0.380000,0.850018,1,1,1,0,0,1,1,0.309815,0.940000,1,1,-0.339891,-0.441103,0.563367,0.794013
2,slippery_payload_transfer,low_signal_high_risk_shift,21,,clipping_feedback_only,0.430000,0.786814,1,1,1,0,1,1,1,0.271861,0.860000,1,0,-0.945154,-0.437229,0.872935,0.794013
2,slippery_payload_transfer,low_signal_high_risk_shift,22,,full_counterfactual_boundary_v5,0.520000,0.880040,1,1,1,0,1,1,1,0.176561,0.280000,1,0,-0.795055,-0.203999,0.742181,0.857836
2,slippery_payload_transfer,low_signal_high_risk_shift,22,,minus_counterfactual_labels,0.480000,0.718210,1,1,1,0,0,1,1,0.177440,0.480000,1,1,-0.206189,-0.245973,0.460339,0.857836
2,slippery_payload_transfer,low_signal_high_risk_shift,22,,minus_unshielded_replay,0.480000,0.909449,1,1,1,0,0,1,1,0.198476,0.500000,1,1,-0.216568,-0.257578,0.468526,0.857836
2,slippery_payload_transfer,low_signal_high_risk_shift,22,,minus_intervention_gradient,0.500000,0.820652,1,1,1,0,1,1,1,0.233777,0.420000,1,0,-0.841451,-0.267248,0.781680,0.857836
2,slippery_payload_transfer,low_signal_high_risk_shift,22,,minus_boundary_margin_loss,0.480000,0.621955,1,1,1,0,1,1,1,0.174773,0.500000,1,0,-0.840986,-0.284925,0.784659,0.857836
2,slippery_payload_transfer,low_signal_high_risk_shift,22,,minus_recovery_feasibility,0.500000,0.758073,1,1,1,0,0,1,1,0.181825,0.340000,1,1,-0.179439,-0.196081,0.443529,0.857836
2,slippery_payload_transfer,low_signal_high_risk_shift,22,,minus_calibration_layer,0.430000,0.575599,1,1,1,0,1,1,1,0.230745,0.300000,1,0,-0.815007,-0.222168,0.756334,0.857836
2,slippery_payload_transfer,low_signal_high_risk_shift,22,,distill_only_boundary,0.480000,0.775216,1,1,1,0,1,1,1,0.157420,0.360000,1,0,-0.807639,-0.230529,0.761936,0.857836
