seed,stress_level,method,task_success,deployed_violation,unshielded_violation,intervention_rate,intervention_severity,filter_dependence,boundary_f1,boundary_ece,transfer_violation,recovery_success,robust_utility,mechanism_utility,action_regret
9,0.8,recovery_policy_shield,0.391667,0.355556,0.930556,0.955556,0.198830,0.668261,0.879499,0.142563,0.897222,0.575000,-0.069646,-0.221346,0.519425
9,0.8,robust_mpc_shield,0.433333,0.322222,0.925000,0.988889,0.252024,0.841250,0.894009,0.162788,0.933333,0.602778,-0.058244,-0.299638,0.548359
9,0.8,safety_filter_distillation,0.188889,0.588889,0.919444,0.986111,0.147939,0.336100,0.898462,0.129321,0.836111,0.338889,-0.345713,-0.073345,0.588028
9,0.8,shielded_behavior_cloning,0.130556,0.680556,0.916667,0.869444,0.136349,0.379628,0.855263,0.181657,0.888889,0.250000,-0.470697,-0.104962,0.642165
9,0.8,unfiltered_policy,0.027778,0.919444,0.916667,0.000000,0.000000,0.000000,0.000000,0.640119,0.927778,0.000000,-0.615687,0.036133,0.688667
9,1.0,action_clipping_filter,0.119444,0.602778,0.950000,0.963889,0.252175,0.783078,0.881620,0.152478,0.955556,0.363889,-0.550152,-0.327051,0.709161
9,1.0,adversarial_safety_critic,0.133333,0.663889,0.908333,0.877778,0.146554,0.365322,0.847791,0.245921,0.883333,0.269444,-0.456448,-0.090615,0.630396
9,1.0,boundary_learning_filter_v4,0.136111,0.602778,0.905556,0.980556,0.153813,0.324528,0.891975,0.141462,0.836111,0.316667,-0.407378,-0.057330,0.596696
9,1.0,cbf_safety_filter,0.333333,0.316667,0.933333,0.994444,0.278492,0.883861,0.897397,0.149087,0.952778,0.619444,-0.175542,-0.337213,0.585659
9,1.0,conformal_uncertainty_shield,0.275000,0.397222,0.919444,1.000000,0.334186,0.917458,0.900763,0.232273,0.919444,0.522222,-0.308597,-0.339778,0.632360
9,1.0,counterfactual_boundary_learning_filter_v5,0.191667,0.508333,0.913889,0.994444,0.166677,0.263278,0.897397,0.055601,0.761111,0.411111,-0.280729,-0.018644,0.542729
9,1.0,geometric_projection_filter,0.155556,0.563889,0.947222,0.894444,0.196378,0.692444,0.849271,0.196923,0.947222,0.386111,-0.453658,-0.275630,0.665375
9,1.0,lagrangian_safe_rl,0.125000,0.691667,0.919444,0.891667,0.126032,0.353500,0.847403,0.184825,0.891667,0.258333,-0.474811,-0.097259,0.639039
9,1.0,oracle_boundary_teacher,0.391667,0.233333,0.891667,1.000000,0.101851,0.170250,0.900763,0.041229,0.644444,0.658333,0.140856,0.100610,0.364697
9,1.0,recovery_policy_shield,0.333333,0.391667,0.905556,0.991667,0.212438,0.694367,0.898773,0.102881,0.905556,0.522222,-0.161770,-0.213312,0.548230
9,1.0,robust_mpc_shield,0.419444,0.322222,0.938889,0.997222,0.263541,0.848750,0.899083,0.118459,0.936111,0.619444,-0.077398,-0.319633,0.554110
9,1.0,safety_filter_distillation,0.186111,0.519444,0.911111,0.997222,0.154471,0.339500,0.899083,0.125297,0.844444,0.405556,-0.307310,-0.067869,0.567945
9,1.0,shielded_behavior_cloning,0.127778,0.713889,0.911111,0.897222,0.144188,0.390106,0.854369,0.180705,0.911111,0.222222,-0.498955,-0.112541,0.656055
9,1.0,unfiltered_policy,0.030556,0.916667,0.913889,0.000000,0.000000,0.000000,0.000000,0.626104,0.955556,0.000000,-0.611067,0.030722,0.687222
